place_name,category,activity,latitude,longitude,source_reference,source_url,classification
Demodera Railway Loop View Point,Adventure,Photography,6.9025732,81.0640232,node/10567157063,https://www.openstreetmap.org/node/10567157063,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devanagala Temple,Adventure,Scenic viewpoint,7.2202077,80.4688983,node/2339010101,https://www.openstreetmap.org/node/2339010101,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devanagala Temple,Adventure,Adventure,7.2202077,80.4688983,node/2339010101,https://www.openstreetmap.org/node/2339010101,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devanagala Temple,Adventure,Photography,7.2202077,80.4688983,node/2339010101,https://www.openstreetmap.org/node/2339010101,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devil's Starcase,Adventure,Scenic viewpoint,6.8003302,80.8414023,node/7674646273,https://www.openstreetmap.org/node/7674646273,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devil's Starcase,Adventure,Adventure,6.8003302,80.8414023,node/7674646273,https://www.openstreetmap.org/node/7674646273,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devil's Starcase,Adventure,Photography,6.8003302,80.8414023,node/7674646273,https://www.openstreetmap.org/node/7674646273,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Fall Viewpoint #2,Adventure,Scenic viewpoint,6.9491329,80.6331628,node/4611128989,https://www.openstreetmap.org/node/4611128989,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Fall Viewpoint #2,Adventure,Adventure,6.9491329,80.6331628,node/4611128989,https://www.openstreetmap.org/node/4611128989,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Fall Viewpoint #2,Adventure,Photography,6.9491329,80.6331628,node/4611128989,https://www.openstreetmap.org/node/4611128989,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Falls Top Viewpoint,Adventure,Scenic viewpoint,6.9513224,80.629628,node/14068097798,https://www.openstreetmap.org/node/14068097798,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Falls Top Viewpoint,Adventure,Adventure,6.9513224,80.629628,node/14068097798,https://www.openstreetmap.org/node/14068097798,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Falls Top Viewpoint,Adventure,Photography,6.9513224,80.629628,node/14068097798,https://www.openstreetmap.org/node/14068097798,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Falls Viewpoint #1,Adventure,Scenic viewpoint,6.9517583,80.6360182,node/4611088991,https://www.openstreetmap.org/node/4611088991,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Falls Viewpoint #1,Adventure,Adventure,6.9517583,80.6360182,node/4611088991,https://www.openstreetmap.org/node/4611088991,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon Falls Viewpoint #1,Adventure,Photography,6.9517583,80.6360182,node/4611088991,https://www.openstreetmap.org/node/4611088991,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon water fall view point,Adventure,Scenic viewpoint,6.9521318,80.6364087,node/14068097797,https://www.openstreetmap.org/node/14068097797,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon water fall view point,Adventure,Adventure,6.9521318,80.6364087,node/14068097797,https://www.openstreetmap.org/node/14068097797,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Devon water fall view point,Adventure,Photography,6.9521318,80.6364087,node/14068097797,https://www.openstreetmap.org/node/14068097797,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dimbulagala Temple Viewpoint,Adventure,Scenic viewpoint,7.8609613,81.1174947,node/5422361421,https://www.openstreetmap.org/node/5422361421,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dimbulagala Temple Viewpoint,Adventure,Adventure,7.8609613,81.1174947,node/5422361421,https://www.openstreetmap.org/node/5422361421,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dimbulagala Temple Viewpoint,Adventure,Photography,7.8609613,81.1174947,node/5422361421,https://www.openstreetmap.org/node/5422361421,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Diyaluma Falls,Adventure,Scenic viewpoint,6.7332925,81.0314914,node/1712902149,https://www.openstreetmap.org/node/1712902149,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Diyaluma Falls,Adventure,Adventure,6.7332925,81.0314914,node/1712902149,https://www.openstreetmap.org/node/1712902149,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Diyaluma Falls,Adventure,Photography,6.7332925,81.0314914,node/1712902149,https://www.openstreetmap.org/node/1712902149,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dolukanda Sunset,Adventure,Scenic viewpoint,7.6228617,80.4069394,node/8628173726,https://www.openstreetmap.org/node/8628173726,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dolukanda Sunset,Adventure,Adventure,7.6228617,80.4069394,node/8628173726,https://www.openstreetmap.org/node/8628173726,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dolukanda Sunset,Adventure,Photography,7.6228617,80.4069394,node/8628173726,https://www.openstreetmap.org/node/8628173726,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dondra Point,Adventure,Scenic viewpoint,5.9192089,80.5916227,node/6620896189,https://www.openstreetmap.org/node/6620896189,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dondra Point,Adventure,Adventure,5.9192089,80.5916227,node/6620896189,https://www.openstreetmap.org/node/6620896189,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dondra Point,Adventure,Photography,5.9192089,80.5916227,node/6620896189,https://www.openstreetmap.org/node/6620896189,DERIVED_FROM_OSM_CATEGORY_AND_NAME
drink beer sunset point,Adventure,Scenic viewpoint,6.9724048,80.7923831,node/5289283122,https://www.openstreetmap.org/node/5289283122,DERIVED_FROM_OSM_CATEGORY_AND_NAME
drink beer sunset point,Adventure,Adventure,6.9724048,80.7923831,node/5289283122,https://www.openstreetmap.org/node/5289283122,DERIVED_FROM_OSM_CATEGORY_AND_NAME
drink beer sunset point,Adventure,Photography,6.9724048,80.7923831,node/5289283122,https://www.openstreetmap.org/node/5289283122,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dutch Fort Beschutter Ruins,Adventure,Scenic viewpoint,9.5609346,80.4154064,node/4623161206,https://www.openstreetmap.org/node/4623161206,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dutch Fort Beschutter Ruins,Adventure,Adventure,9.5609346,80.4154064,node/4623161206,https://www.openstreetmap.org/node/4623161206,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dutch Fort Beschutter Ruins,Adventure,Photography,9.5609346,80.4154064,node/4623161206,https://www.openstreetmap.org/node/4623161206,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dutch Fort Elephantpass Ruins,Adventure,Scenic viewpoint,9.5234785,80.4085374,node/4623148028,https://www.openstreetmap.org/node/4623148028,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dutch Fort Elephantpass Ruins,Adventure,Adventure,9.5234785,80.4085374,node/4623148028,https://www.openstreetmap.org/node/4623148028,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Dutch Fort Elephantpass Ruins,Adventure,Photography,9.5234785,80.4085374,node/4623148028,https://www.openstreetmap.org/node/4623148028,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Duwannagala Rock,Adventure,Scenic viewpoint,7.942375,80.7419599,node/12543613879,https://www.openstreetmap.org/node/12543613879,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Duwannagala Rock,Adventure,Adventure,7.942375,80.7419599,node/12543613879,https://www.openstreetmap.org/node/12543613879,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Duwannagala Rock,Adventure,Photography,7.942375,80.7419599,node/12543613879,https://www.openstreetmap.org/node/12543613879,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Eagle Rock,Adventure,Scenic viewpoint,6.7625011,80.9806723,node/3278487272,https://www.openstreetmap.org/node/3278487272,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Eagle Rock,Adventure,Adventure,6.7625011,80.9806723,node/3278487272,https://www.openstreetmap.org/node/3278487272,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Eagle Rock,Adventure,Photography,6.7625011,80.9806723,node/3278487272,https://www.openstreetmap.org/node/3278487272,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Eagle's Viewpoint,Adventure,Scenic viewpoint,6.9762642,80.7539875,node/11469179111,https://www.openstreetmap.org/node/11469179111,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Eagle's Viewpoint,Adventure,Adventure,6.9762642,80.7539875,node/11469179111,https://www.openstreetmap.org/node/11469179111,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Eagle's Viewpoint,Adventure,Photography,6.9762642,80.7539875,node/11469179111,https://www.openstreetmap.org/node/11469179111,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Elephant shaped rock,Adventure,Scenic viewpoint,7.5746649,81.283962,node/4952287524,https://www.openstreetmap.org/node/4952287524,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Elephant shaped rock,Adventure,Adventure,7.5746649,81.283962,node/4952287524,https://www.openstreetmap.org/node/4952287524,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Elephant shaped rock,Adventure,Photography,7.5746649,81.283962,node/4952287524,https://www.openstreetmap.org/node/4952287524,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Elephant watching viewpoint,Adventure,Scenic viewpoint,6.7630858,81.0561395,node/13568837901,https://www.openstreetmap.org/node/13568837901,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Elephant watching viewpoint,Adventure,Adventure,6.7630858,81.0561395,node/13568837901,https://www.openstreetmap.org/node/13568837901,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Elephant watching viewpoint,Adventure,Photography,6.7630858,81.0561395,node/13568837901,https://www.openstreetmap.org/node/13568837901,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Flag Rock Bastion,Adventure,Scenic viewpoint,6.0237039,80.2175489,way/449260368,https://www.openstreetmap.org/way/449260368,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Flag Rock Bastion,Adventure,Adventure,6.0237039,80.2175489,way/449260368,https://www.openstreetmap.org/way/449260368,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Flag Rock Bastion,Adventure,Photography,6.0237039,80.2175489,way/449260368,https://www.openstreetmap.org/way/449260368,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Fool’s Bridge,Adventure,Scenic viewpoint,7.0956325,80.5596838,node/5166965488,https://www.openstreetmap.org/node/5166965488,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Fool’s Bridge,Adventure,Adventure,7.0956325,80.5596838,node/5166965488,https://www.openstreetmap.org/node/5166965488,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Fool’s Bridge,Adventure,Photography,7.0956325,80.5596838,node/5166965488,https://www.openstreetmap.org/node/5166965488,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galkadawala Lake,Adventure,Scenic viewpoint,8.0313636,80.6930609,node/8609137565,https://www.openstreetmap.org/node/8609137565,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galkadawala Lake,Adventure,Adventure,8.0313636,80.6930609,node/8609137565,https://www.openstreetmap.org/node/8609137565,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galkadawala Lake,Adventure,Photography,8.0313636,80.6930609,node/8609137565,https://www.openstreetmap.org/node/8609137565,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galkadawala Lake,Adventure,Scenic viewpoint,8.0304517,80.6922117,node/8609137566,https://www.openstreetmap.org/node/8609137566,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galkadawala Lake,Adventure,Adventure,8.0304517,80.6922117,node/8609137566,https://www.openstreetmap.org/node/8609137566,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galkadawala Lake,Adventure,Photography,8.0304517,80.6922117,node/8609137566,https://www.openstreetmap.org/node/8609137566,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galoya Forest View,Adventure,Scenic viewpoint,7.2641499,81.3729115,node/11117457719,https://www.openstreetmap.org/node/11117457719,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galoya Forest View,Adventure,Adventure,7.2641499,81.3729115,node/11117457719,https://www.openstreetmap.org/node/11117457719,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Galoya Forest View,Adventure,Photography,7.2641499,81.3729115,node/11117457719,https://www.openstreetmap.org/node/11117457719,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Gen. Kobbekaduwa Memorial. Arali,Adventure,Scenic viewpoint,9.6715993,79.925188,node/4053989518,https://www.openstreetmap.org/node/4053989518,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Gen. Kobbekaduwa Memorial. Arali,Adventure,Adventure,9.6715993,79.925188,node/4053989518,https://www.openstreetmap.org/node/4053989518,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Gen. Kobbekaduwa Memorial. Arali,Adventure,Photography,9.6715993,79.925188,node/4053989518,https://www.openstreetmap.org/node/4053989518,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Glenanore View Point,Adventure,Scenic viewpoint,6.7756248,80.9327181,node/10705151378,https://www.openstreetmap.org/node/10705151378,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Glenanore View Point,Adventure,Adventure,6.7756248,80.9327181,node/10705151378,https://www.openstreetmap.org/node/10705151378,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Glenanore View Point,Adventure,Photography,6.7756248,80.9327181,node/10705151378,https://www.openstreetmap.org/node/10705151378,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Godavaya wildlife sanctuary viewpoint,Adventure,Scenic viewpoint,6.1067418,81.05071,node/4794762722,https://www.openstreetmap.org/node/4794762722,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Godavaya wildlife sanctuary viewpoint,Adventure,Adventure,6.1067418,81.05071,node/4794762722,https://www.openstreetmap.org/node/4794762722,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Godavaya wildlife sanctuary viewpoint,Adventure,Photography,6.1067418,81.05071,node/4794762722,https://www.openstreetmap.org/node/4794762722,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Halamba Iron Bridge,Adventure,Scenic viewpoint,6.9970403,80.9853827,node/7823767367,https://www.openstreetmap.org/node/7823767367,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Halamba Iron Bridge,Adventure,Adventure,6.9970403,80.9853827,node/7823767367,https://www.openstreetmap.org/node/7823767367,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Halamba Iron Bridge,Adventure,Photography,6.9970403,80.9853827,node/7823767367,https://www.openstreetmap.org/node/7823767367,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Hatale Patana World's End,Adventure,Scenic viewpoint,7.3826592,80.7226065,node/7629941568,https://www.openstreetmap.org/node/7629941568,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Hatale Patana World's End,Adventure,Adventure,7.3826592,80.7226065,node/7629941568,https://www.openstreetmap.org/node/7629941568,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Hatale Patana World's End,Adventure,Photography,7.3826592,80.7226065,node/7629941568,https://www.openstreetmap.org/node/7629941568,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Henewala Wadigala,Adventure,Scenic viewpoint,7.2495962,81.4122686,node/11117374578,https://www.openstreetmap.org/node/11117374578,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Henewala Wadigala,Adventure,Adventure,7.2495962,81.4122686,node/11117374578,https://www.openstreetmap.org/node/11117374578,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Henewala Wadigala,Adventure,Photography,7.2495962,81.4122686,node/11117374578,https://www.openstreetmap.org/node/11117374578,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Heramitipana,Adventure,Scenic viewpoint,6.8102819,80.4870549,node/5304214010,https://www.openstreetmap.org/node/5304214010,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Heramitipana,Adventure,Adventure,6.8102819,80.4870549,node/5304214010,https://www.openstreetmap.org/node/5304214010,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Heramitipana,Adventure,Photography,6.8102819,80.4870549,node/5304214010,https://www.openstreetmap.org/node/5304214010,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Hotel Ella Mount Heaven Viewpoint,Adventure,Scenic viewpoint,6.8568623,81.058553,node/4481226349,https://www.openstreetmap.org/node/4481226349,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Hotel Ella Mount Heaven Viewpoint,Adventure,Adventure,6.8568623,81.058553,node/4481226349,https://www.openstreetmap.org/node/4481226349,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Hotel Ella Mount Heaven Viewpoint,Adventure,Photography,6.8568623,81.058553,node/4481226349,https://www.openstreetmap.org/node/4481226349,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Huge Stone Viewpoint,Adventure,Scenic viewpoint,6.7901117,80.8622658,node/4825681053,https://www.openstreetmap.org/node/4825681053,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Huge Stone Viewpoint,Adventure,Adventure,6.7901117,80.8622658,node/4825681053,https://www.openstreetmap.org/node/4825681053,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Huge Stone Viewpoint,Adventure,Photography,6.7901117,80.8622658,node/4825681053,https://www.openstreetmap.org/node/4825681053,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Idalgashina Kandaura Bend Viewpoint,Adventure,Scenic viewpoint,6.7799128,80.8947696,node/13015267801,https://www.openstreetmap.org/node/13015267801,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Idalgashina Kandaura Bend Viewpoint,Adventure,Adventure,6.7799128,80.8947696,node/13015267801,https://www.openstreetmap.org/node/13015267801,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Idalgashina Kandaura Bend Viewpoint,Adventure,Photography,6.7799128,80.8947696,node/13015267801,https://www.openstreetmap.org/node/13015267801,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Incredible view of waterfall and tea plantations,Adventure,Scenic viewpoint,7.056769,80.7052686,node/12629721603,https://www.openstreetmap.org/node/12629721603,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Incredible view of waterfall and tea plantations,Adventure,Adventure,7.056769,80.7052686,node/12629721603,https://www.openstreetmap.org/node/12629721603,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Incredible view of waterfall and tea plantations,Adventure,Photography,7.056769,80.7052686,node/12629721603,https://www.openstreetmap.org/node/12629721603,DERIVED_FROM_OSM_CATEGORY_AND_NAME
James Taylor's Site,Adventure,Scenic viewpoint,7.1481167,80.7011912,node/8235618792,https://www.openstreetmap.org/node/8235618792,DERIVED_FROM_OSM_CATEGORY_AND_NAME
James Taylor's Site,Adventure,Adventure,7.1481167,80.7011912,node/8235618792,https://www.openstreetmap.org/node/8235618792,DERIVED_FROM_OSM_CATEGORY_AND_NAME
James Taylor's Site,Adventure,Photography,7.1481167,80.7011912,node/8235618792,https://www.openstreetmap.org/node/8235618792,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Jathusana Home,Adventure,Scenic viewpoint,8.7639679,80.4679096,node/4129846589,https://www.openstreetmap.org/node/4129846589,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Jathusana Home,Adventure,Adventure,8.7639679,80.4679096,node/4129846589,https://www.openstreetmap.org/node/4129846589,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Jathusana Home,Adventure,Photography,8.7639679,80.4679096,node/4129846589,https://www.openstreetmap.org/node/4129846589,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kabaragala Peak Viewpoint,Adventure,Scenic viewpoint,7.0722251,80.5136336,node/6245949085,https://www.openstreetmap.org/node/6245949085,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kabaragala Peak Viewpoint,Adventure,Adventure,7.0722251,80.5136336,node/6245949085,https://www.openstreetmap.org/node/6245949085,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kabaragala Peak Viewpoint,Adventure,Photography,7.0722251,80.5136336,node/6245949085,https://www.openstreetmap.org/node/6245949085,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kadurugoda Viharaya Archaeological Site - Kantharodai,Adventure,Scenic viewpoint,9.7468646,80.0066385,node/4518860265,https://www.openstreetmap.org/node/4518860265,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kadurugoda Viharaya Archaeological Site - Kantharodai,Adventure,Adventure,9.7468646,80.0066385,node/4518860265,https://www.openstreetmap.org/node/4518860265,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kadurugoda Viharaya Archaeological Site - Kantharodai,Adventure,Photography,9.7468646,80.0066385,node/4518860265,https://www.openstreetmap.org/node/4518860265,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kalupahana,Adventure,Scenic viewpoint,7.4415776,80.8084003,node/6632682803,https://www.openstreetmap.org/node/6632682803,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kalupahana,Adventure,Adventure,7.4415776,80.8084003,node/6632682803,https://www.openstreetmap.org/node/6632682803,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kalupahana,Adventure,Photography,7.4415776,80.8084003,node/6632682803,https://www.openstreetmap.org/node/6632682803,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kanneliya Rainforest Reserve,Adventure,Scenic viewpoint,6.2510037,80.3379577,node/2616147812,https://www.openstreetmap.org/node/2616147812,DERIVED_FROM_OSM_CATEGORY_AND_NAME
